filename, HDPE, LDPE, PET, PP, PS
IMG_2952_JPG_jpg.rf.8aef92276967cd6c9ddba03628978ac9.jpg, 0, 0, 0, 1, 0
20220216_220227_jpg.rf.8b034c65fe2106d32531d8b4ad45afb3.jpg, 0, 0, 0, 1, 0
WhatsApp-Image-2022-02-18-at-7-46-24-PM_jpeg_jpg.rf.8b034e1eeee89ba2c990f86f6dd4629f.jpg, 0, 1, 0, 0, 0
efc9d0e7bd1022aead00cc3b0f8ee0a5_jpg.rf.8adcc80f0698bacefa58199c97c3999d.jpg, 1, 0, 1, 0, 0
180_jpg.rf.8b04a2039c486a17f626ab38d25d8665.jpg, 0, 0, 0, 1, 0
KakaoTalk_20231012_150116279_07_jpg.rf.8b1f8ed03dafc7deaddf4474e178f430.jpg, 0, 0, 1, 0, 0
IMG_0106_JPG_jpg.rf.8afa202a5340895089316e22d34b3070.jpg, 1, 0, 0, 0, 0
blue-5l-jerrican-en-plastique-hdpe-isolated-on-white-f0ayyf_jpg.rf.8b258cde1114e4f840cf42cead9636bf.jpg, 1, 0, 0, 0, 0
201602191642727_b_jpg.rf.8b30732f89d213449d6d0c9d514ec77d.jpg, 0, 1, 0, 0, 0
20210813_010250_jpg.rf.8b24ffad059ea4d3f747f951489694f2.jpg, 0, 0, 1, 0, 0
24_jpg.rf.8b1a6b096b5fbf313d9cf06d116e7075.jpg, 0, 0, 1, 0, 0
20220205_150821_jpg.rf.8b1847a5203efe94f751008394625d58.jpg, 0, 1, 0, 0, 0
18742_1_jpg.rf.8b38ba47f6f09b8e322a5949efaefd7e.jpg, 1, 0, 0, 0, 0
222_jpg.rf.8b40352f18c0901c32a60022ff1b69d4.jpg, 0, 0, 1, 0, 0
173_jpg.rf.8b59f2b37e98d85c7f05ce9ae88291ac.jpg, 0, 0, 0, 1, 0
IMG_0213_JPG_jpg.rf.8b58158999bdf07ca539e494e2915537.jpg, 1, 0, 0, 0, 0
IMG_0306_JPG_jpg.rf.8b661ef875279f9e91b240c21c0c333d.jpg, 1, 0, 0, 0, 0
image_344_png_jpg.rf.8b6d12aab34df51cf97f96acf9e2e962.jpg, 0, 0, 1, 0, 0
-_jpg.rf.8b66f3f637fe5061a3ad42dfd148e713.jpg, 0, 0, 0, 1, 0
-3_jpg.rf.8b60643646839dacd1472ddc4a4a3b2d.jpg, 0, 0, 1, 0, 0
1148_jpg.rf.8b8e7cc91ef85434e13dca6c2e1b03a8.jpg, 0, 0, 0, 1, 0
20220216_181904_jpg.rf.8b77ebb2fcae68afffe9810a5c1922c1.jpg, 0, 1, 0, 0, 0
plastic346_jpg.rf.8b8f86b70d85e1f4be59949ee109f84d.jpg, 0, 0, 1, 0, 0
164_jpg.rf.8b9c91ec733bde7e7660e0f4a3c722a8.jpg, 0, 0, 0, 1, 0
02_03_2020_14_26_37_jpeg_jpg.rf.8b9cc7af925b1ff2f9559ab739efe136.jpg, 0, 0, 1, 0, 0
PET1-692_jpg.rf.8bad61a3eccdc7a555a942653c28e351.jpg, 0, 0, 1, 0, 0
20220216_220306_jpg.rf.8bafbee42be3bf6a9885df2b6e75a3cf.jpg, 0, 0, 0, 1, 0
images-18-_jpg.rf.8bc32be7ef383e696660daefe2c8c741.jpg, 1, 0, 0, 0, 0
IMG_20231109_141024_jpg.rf.8ba6a4818af92764935fbf4d5913da12.jpg, 0, 0, 0, 1, 0
received_1521489558606660_jpeg_jpg.rf.8bdd6fa309c1c2e50ea9402802ec2599.jpg, 0, 0, 0, 1, 0
185_jpg.rf.8c084db24ecdf788eb4592222882cc90.jpg, 0, 0, 0, 1, 0
plasticbottle-3-_jpg.rf.8c0b79b552d80d988abd640b1f0d7683.jpg, 0, 0, 1, 0, 0
Mandiri_Plastik___Streofoam_sedang_jpeg_jpg.rf.8bece3c6f099748305d4e6612740f759.jpg, 0, 0, 0, 0, 1
KakaoTalk_20230423_132446998_08_jpg.rf.8c21ddb7c2d791062d797ece27cfe7aa.jpg, 0, 0, 1, 0, 0
IMG_1859_JPG_jpg.rf.8c250dd468aab7078ae030b5affd0eca.jpg, 1, 0, 0, 0, 0
aeb1e88fd9f4606618ced323bfca1d85-truck-storage-outdoor-gear_jpg.rf.8c2c0b8c67070f5ed73c7938e7895969.jpg, 1, 0, 0, 0, 0
plastic5_jpg.rf.8c3ab7655c02757d2a0c272cbba5cd9b.jpg, 0, 0, 1, 0, 0
00000044_jpg.rf.8c3e6d083462229cf1cdcc26c5f1fd5e.jpg, 0, 1, 0, 0, 0
images-7-_jpg.rf.8c29ffeb3370b1620dcee6e59811c64c.jpg, 1, 0, 0, 0, 0
IMG_1833_JPG_jpg.rf.8c1be32fbce7ce26e1bee22ddb5a5f87.jpg, 1, 0, 0, 0, 0
00000367_jpg.rf.8c54c72239e9f66a97ee1a24ae526430.jpg, 1, 0, 0, 0, 0
youtube-16_jpg.rf.8c4fdcacc28ad3b723acd9cd19e86d92.jpg, 0, 0, 1, 0, 0
164_jpg.rf.8c456b4e1752c1b1373e9f8311961eb9.jpg, 0, 0, 0, 1, 0
38480a6c1b1c668eb7d49a7d95b9505e_jpg.rf.8c6367a575d8e541a9b06c581a20851a.jpg, 0, 1, 0, 0, 0
IMG_1927_JPG_jpg.rf.8c6157c27159ea55bb40e08e7f57d6a8.jpg, 1, 0, 0, 0, 0
IMG_1989_JPG_jpg.rf.8c754d3e9fcf8e20575a3977196e48d0.jpg, 1, 0, 0, 0, 0
IMG_1816_JPG_jpg.rf.8c7487b0ad2a040bafa52eff464c6832.jpg, 1, 0, 0, 0, 0
20220205_150956_jpg.rf.8c6e918b605dd0aa84e86344330a504c.jpg, 0, 1, 0, 0, 0
c38b65906a4cb742a4bebebc0f42589d_jpg.rf.8c91581c2733ddc2d4517965f8b43446.jpg, 0, 0, 0, 1, 0
211_jpg.rf.8c95ecb71f5d010f96f17fdb75d333ad.jpg, 0, 0, 1, 0, 0
177_jpg.rf.8ca94b88f9bd9b15479584fccde83cd3.jpg, 0, 0, 0, 1, 0
IMG_0112_JPG_jpg.rf.8cac7a5ab34dcdac64afaabc687faa24.jpg, 1, 0, 0, 0, 0
157_jpg.rf.8c9ede5f55007cb45a3217302a5470c3.jpg, 0, 0, 0, 1, 0
s-l300_jpg.rf.8cb7fbbdf996388e9fa72dafda97635f.jpg, 1, 0, 0, 0, 0
600138_jpg.rf.8cb186903beffe047c9bdce9aa94e7c8.jpg, 0, 0, 1, 0, 0
plastic276_jpg.rf.8ccb4456cb5b7188f7e021bbffb0e8e0.jpg, 0, 0, 1, 0, 0
IMG_20231024_112111_jpg.rf.8cae48c2798cff04cd22edca038cbcd1.jpg, 0, 1, 0, 0, 0
20220216_215556_jpg.rf.8cdb07d39d4c20f5469c1e20c61c6eb6.jpg, 0, 0, 0, 1, 0
IMG_3021_JPG_jpg.rf.8cfd3681c03e9016bd90432259bf4603.jpg, 0, 0, 0, 1, 0
113733ada9e038e06a9855b83f5bad1a_jpg.rf.8cfa06ea76bd64fe2af7e9d44ac69671.jpg, 0, 0, 0, 0, 1
SE-b46d48bb-0cf1-4b03-b3bc-01094d1827c5_jpg.rf.8d0e151ec966d461f6d2f42cb137d340.jpg, 0, 0, 0, 1, 0
173_png_jpg.rf.8d0a1824d2bde161b1e613c2c43f65c9.jpg, 0, 0, 0, 1, 0
WhatsApp-Image-2022-01-27-at-4-44-49-PM-4-_jpeg_jpg.rf.8d04e56e7c56a02c682d755dc89ea8c4.jpg, 0, 0, 0, 1, 0
IMG_20231109_143121_jpg.rf.8d2218fa59899bdea4fdb6bcbb608508.jpg, 0, 0, 0, 1, 0
20220216_174016_jpg.rf.8d2293dafcfd4db13a70ee4d0881d2b0.jpg, 0, 1, 0, 0, 0
282_jpg.rf.8d283580d3d6aa64c7efeda4c790d7b8.jpg, 0, 0, 1, 0, 0
20220216_181238_jpg.rf.8d1a217a029fa020a6abbc014edcffe3.jpg, 0, 1, 0, 0, 0
youtube-39_jpg.rf.8d3581465d0d7f46853def90b48abe70.jpg, 0, 0, 1, 0, 0
IMG_1878_JPG_jpg.rf.8d3bcd4aba836d5ee5be0f386b528f93.jpg, 1, 0, 0, 0, 0
IMG_1839_JPG_jpg.rf.8d42b00713891846c6b7fab31e40e188.jpg, 1, 0, 0, 0, 0
20220205_150501_jpg.rf.8d4543438ace4475c25aea9aae0e10c5.jpg, 0, 1, 0, 0, 0
IMG_0160_JPG_jpg.rf.8d6733adb3233bfe2f7da2e11838960d.jpg, 1, 0, 0, 0, 0
20220216_175140_jpg.rf.8d64d37a7ee2a818163b8c68244a8995.jpg, 0, 1, 0, 0, 0
300380_jpg.rf.8d6ee78c530cdfe3582201fedbb7ad13.jpg, 0, 0, 1, 0, 0
216_jpg.rf.8d6fbba37a2a26fff4ed140bd09622e4.jpg, 0, 0, 1, 0, 0
20220205_150137_jpg.rf.8d7aa8d857f1826aaf11c0be711f6da0.jpg, 0, 1, 0, 0, 0
188_jpg.rf.8d8c5121eb2ab70c14182e95fadd8cec.jpg, 0, 0, 0, 1, 0
-_20230525_192653_jpg.rf.8d69c6bbbdd73e7a15ea24b4edad9043.jpg, 0, 0, 0, 1, 0
800079_jpg.rf.8da1dd1ceffa06531fc37aa15e8ff9d6.jpg, 0, 0, 1, 0, 0
1021_jpg.rf.8d9d389164e39a1bb6f49c7b92e160f3.jpg, 0, 1, 0, 0, 0
20220216_174039_jpg.rf.8d8063b3c6576b54c580071698c8ffca.jpg, 0, 1, 0, 0, 0
fakta-larangan-kantong-plastik-di-dki-jakarta-ancaman-denda-rp25-juta-d81ROXaCtV_jpg.rf.8daa9b01957f07956f608fbb8183d716.jpg, 0, 1, 0, 0, 0
31_jpg.rf.8da1f9a5d1b13453a6306f5a47c34e5f.jpg, 1, 0, 0, 0, 0
300070_jpg.rf.8d7417cc3f8dd901781e1ed284ac76a3.jpg, 0, 0, 1, 0, 0
0225090158_jpg.rf.8db2e1edb76de2b29e8e40cc99b10714.jpg, 0, 0, 1, 0, 0
ab369843a09dc9fe49963e76a910d934_jpg.rf.8dc955a46ec54cc0733c3cde30a16c92.jpg, 1, 1, 1, 0, 0
20220216_173417_jpg.rf.8dcf217d09fc1e8559f54090297ee353.jpg, 0, 1, 0, 0, 0
IMG_1912_JPG_jpg.rf.8dd28c4375b3794d59b8be1dace7fb75.jpg, 1, 0, 0, 0, 0
0058227685ca3b6cafdb30396581400e_jpg.rf.8e1344c842ef2b96fe37d6a9ece1ad05.jpg, 1, 1, 0, 0, 0
IMG_20231108_131117_jpg.rf.8ddb51b8546a45ccdda4090afbe6b503.jpg, 0, 1, 0, 0, 0
IMG_0126_JPG_jpg.rf.8e0f38afca6562c0f1f744b5b3a942c6.jpg, 1, 0, 0, 0, 0
179_jpg.rf.8e18303d64050a29aaa86e787f3d1d26.jpg, 0, 0, 0, 1, 0
11_jpg.rf.8df84f2ff63bc98361400f45b07af525.jpg, 0, 0, 0, 0, 1
IMG_20231109_141046_jpg.rf.8e03dd6a45ee1d17b30ab5c7d4bf2ad2.jpg, 0, 0, 0, 1, 0
20220205_152311_jpg.rf.8e1897298ddae9b1d1eee440cbc5141e.jpg, 0, 1, 0, 0, 0
167_jpg.rf.8e1e603347b6e68b99bc69b6c7d49c41.jpg, 0, 0, 0, 1, 0
IMG_1937_JPG_jpg.rf.8e33ea496b799ec4433bfd240e51eaa4.jpg, 1, 0, 0, 0, 0
IMG_0766_Original_jpeg_jpg.rf.8e4bcb5e55be4e9e8cb9c575b5b9d8a6.jpg, 1, 0, 0, 0, 0
-_20230525_185239_jpg.rf.8e41f268a59ec7a5a38bf137703b84b6.jpg, 0, 0, 0, 1, 0
20220205_151541_jpg.rf.8e244900e1d94eb2b383ca0bf795fbcc.jpg, 0, 1, 0, 0, 0
IMG_0057_JPG_jpg.rf.8e1ac2fdd949ff61808ca5650b8954d9.jpg, 1, 0, 0, 0, 0
IMG_0136_JPG_jpg.rf.8e64219529039d8597c7518e39598754.jpg, 1, 0, 0, 0, 0
20220216_181210_jpg.rf.8e79abf9468e6f7a1fd9c6a218896359.jpg, 0, 1, 0, 0, 0
ttobcfc3mgmpord9inan_jpg.rf.8d3cd805e6693dc0dd544af9fd22a3ca.jpg, 0, 1, 0, 0, 0
0e44ec09c1b536d31a03169e40cf633b_jpg.rf.8e9cd7a29eff0c6f2c570480f1c1a782.jpg, 1, 0, 0, 0, 0
20220216_174750_jpg.rf.8ea1f48505e1e5ec53fce74840b4220f.jpg, 0, 1, 0, 0, 0
PET-001-023_png_jpg.rf.8e9d1f16b9b6f3a3235d6951f3cd294c.jpg, 0, 0, 1, 0, 0
scene00114_png_jpg.rf.8e8a7bcf0e135f0a8e4a3c536c1fcc89.jpg, 0, 0, 1, 0, 0
00000362_jpg.rf.8eb71fefc875b3d98f39e2aa575afe94.jpg, 0, 0, 0, 1, 0
image2020-02-18-00_36_25-463499_jpg.rf.8ea642b5b91c016fd3fabad170a5ebdf.jpg, 0, 0, 1, 0, 0
-_20230525_192228_jpg.rf.8eac03bbab0ac8bd6321a7fc79a21ced.jpg, 0, 0, 0, 1, 0
20220205_151832_jpg.rf.8eba5e7eee1c4dd100f2cb345da6cb6a.jpg, 0, 1, 0, 0, 0
4a25843af5110bb7bb333277c6b5e7f7_jpg.rf.8ee0a2c6a268cc4e683fe0b88b9185c3.jpg, 0, 0, 0, 0, 1
IMG_0794_Original_jpeg_jpg.rf.8f0bc094392e6daf27c3d5f142d7e564.jpg, 1, 0, 0, 0, 0
images_jpeg_jpg.rf.8efe90ec7742beb43f49cf543d563066.jpg, 0, 1, 0, 0, 0
0225090158_jpg.rf.8f12d65254a8ae255dae544e6e34ebaf.jpg, 0, 0, 1, 0, 0
0225085830_jpg.rf.8ed8c366db52e914b89978bcb9f726e9.jpg, 0, 0, 1, 0, 0
KakaoTalk_20230423_132117753_11_jpg.rf.8f0ff9de43bff2bc47b079566849e4b9.jpg, 0, 0, 1, 0, 0
20220218_183936_jpg.rf.8e6296f3334960c53693acf7c4a61d02.jpg, 0, 0, 0, 1, 0
276_jpg.rf.8ece5e5793d6e12caae17e0bc4abe4ec.jpg, 0, 0, 1, 0, 0
IMG_0708_Original_jpeg_jpg.rf.8f26738308e3345cd528f32cca65d45d.jpg, 1, 0, 0, 0, 0
02_03_2020_14_30_27_jpeg_jpg.rf.8f3079862a4b44093b016439823b0d6b.jpg, 0, 0, 1, 0, 0
IMG_0175_JPG_jpg.rf.8f2fa173e47ca763332242053b59b0ed.jpg, 1, 0, 0, 0, 0
yuk-mulai-mengurangi-sampah-plastik-untuk-melindungi-bumi_jpg.rf.8f3b8c12ee18d2c0d427f8d2cdb5736a.jpg, 1, 1, 1, 0, 0
IMG_20231108_131220_jpg.rf.8f3cc3438dab15faa89e60db9c605664.jpg, 0, 0, 0, 1, 0
IMG_1883_JPG_jpg.rf.8f3ec47ef91c004f2538f43497fed40e.jpg, 1, 0, 0, 0, 0
1249_jpg.rf.8f73c9bfc8556d4f88abeed29f968b94.jpg, 0, 0, 0, 1, 0
plastic_bottle-389_jpg.rf.8f4bba496661d168d2e8efa6ce566d6c.jpg, 0, 0, 1, 0, 0
plastic49_jpg.rf.8f615abc33c79abb4b35ee4ecf61b6cd.jpg, 0, 0, 1, 0, 0
20220216_173910_jpg.rf.8f916d492d44ae05b8821cfdaf10e2e6.jpg, 0, 1, 0, 0, 0
259_jpg.rf.8f8bcba3d5152f9fd9551bef9d4222a4.jpg, 0, 0, 1, 0, 0
images-2-_jpg.rf.8f9d1e7dfe844b1d992ebd6e5e1a4b8f.jpg, 1, 0, 0, 0, 0
170_jpg.rf.8fb82dd62c017a3a7e8fb34b1f4651a2.jpg, 0, 0, 0, 1, 0
1242_jpg.rf.8f95ebcdbdef5b557672430b18dd3bf6.jpg, 0, 0, 0, 1, 0
193_jpg.rf.8facca9556b92d491f87d4065fe36623.jpg, 0, 0, 0, 1, 0
113733ada9e038e06a9855b83f5bad1a_jpg.rf.8fbedf4384ce3ab58949506d739a87de.jpg, 0, 0, 0, 0, 1
IMG_0169_JPG_jpg.rf.8f40c8a6d4a03bbf862bb14d9977c19d.jpg, 1, 0, 0, 0, 0
164_jpg.rf.8fc7a17dfeb36a11f6ed2fbbf3412b6b.jpg, 0, 0, 0, 1, 0
IMG_0206_JPG_jpg.rf.8fedd4fdf4dfd8d6973ba4c32c8dc591.jpg, 1, 0, 0, 0, 0
IMG_20231108_131101_jpg.rf.8fee8ede7525baf66a81a9d359e41635.jpg, 0, 1, 0, 0, 0
39_jpg.rf.8ff4dc9f3e7473685dfe31273d1e59bb.jpg, 1, 0, 0, 0, 0
41OVoyucM3L-_AC__jpg.rf.90059aeff65c8067440b7743b8d9aa1d.jpg, 1, 0, 0, 0, 0
IMG_3144_JPG_jpg.rf.903210dcb1fb121e093198753b19acf7.jpg, 1, 0, 0, 0, 0
IMG_1809_JPG_jpg.rf.8fcc9643054f15dd678acc63ca4230b3.jpg, 1, 0, 0, 0, 0
FBS-20024-456282907_03_jpg.rf.902e8f0d8c3b4076666fae00eb030a78.jpg, 0, 0, 0, 1, 0
173_png_jpg.rf.9020cd2466d8885a0870d6478cc17e57.jpg, 0, 0, 0, 1, 0
IMG_3016_JPG_jpg.rf.904282fcf139ca68c3ec6a86c5c778cc.jpg, 0, 0, 0, 1, 0
20220216_181546_jpg.rf.901cbfbfcb748b74efb62c981e7b51d0.jpg, 0, 1, 0, 0, 0
20220205_152145_jpg.rf.9062b023e21c057ec4b5e0eb32d722f9.jpg, 0, 1, 0, 0, 0
IMG_0077_JPG_jpg.rf.90597b03371c4ed0407fc3d440cce5fa.jpg, 1, 0, 0, 0, 0
IMG_0224_JPG_jpg.rf.9056a5e9d86810564f6bfb1ba33a9520.jpg, 1, 0, 0, 0, 0
Limbah-Plastik-02_jpg.rf.90661e2e15f2ee7913fe70fda59c2779.jpg, 0, 1, 1, 0, 0
IMG_0073_JPG_jpg.rf.90231048e78bb902975e3081b844c7f3.jpg, 1, 0, 0, 0, 0
ae9232fb0e8dda3c8a85a4da1d9c7257_jpg.rf.906ac4560f17c98193460bb96254f7b1.jpg, 0, 0, 0, 0, 1
20220216_214423_jpg.rf.9075b4ea92941670b4f3a6c21ed61abe.jpg, 0, 0, 0, 1, 0
20210813_010340_jpg.rf.907f4a4f37bc9b8307128b72482728b6.jpg, 0, 0, 1, 0, 0
20210813_010134_jpg.rf.9079aa7ff1b12e5bda6abea988ded7a3.jpg, 0, 0, 1, 0, 0
IMG_0120_JPG_jpg.rf.90982dcfd56331e45d5f7e8783b2b53a.jpg, 1, 0, 0, 0, 0
20220216_174541_jpg.rf.90a6d6fb28de2f6fec5f5e6f2c3fa27e.jpg, 0, 1, 0, 0, 0
700391_jpg.rf.9097be04e3b2466934f900a19fc8731d.jpg, 0, 0, 1, 0, 0
IMG_20231024_112205_jpg.rf.90b14badf7510d762a7f43a90f5f6242.jpg, 0, 1, 0, 0, 0
IMG_1964_JPG_jpg.rf.90c3ffcdf8b4eda887616d935a470c4e.jpg, 1, 0, 0, 0, 0
plasticbottle-33-_jpg.rf.90b3f79a91446a95765b3f33f3b5e6eb.jpg, 0, 0, 1, 0, 0
KakaoTalk_20230423_132117753_11_jpg.rf.90b7234080b7537db109b992c126da90.jpg, 0, 0, 1, 0, 0
9489c2a813a6b6f60f64352b6f58a114_jpg.rf.90c6041d5d36e37f937e71501a888aad.jpg, 1, 1, 1, 0, 1
KakaoTalk_20231012_150116279_29_jpg.rf.90ccb9f602f88e22d18854ca8c436ce9.jpg, 0, 0, 1, 0, 0
IMG_1877_JPG_jpg.rf.90fcf861076454f46a06824da67e7818.jpg, 1, 0, 0, 0, 0
20220205_150945_jpg.rf.91073e48768d41a5b2a4f2b5b5c12efe.jpg, 0, 1, 0, 0, 0
WhatsApp-Image-2022-01-27-at-4-44-48-PM-1-_jpeg_jpg.rf.91092dc299f3415bedb494174bcc60ad.jpg, 0, 0, 0, 1, 0
800079_jpg.rf.90c91a74df801fdfea138de2195b0e90.jpg, 0, 0, 1, 0, 0
plastic342_jpg.rf.90ffbf856e7d856d912e3625a5daa265.jpg, 0, 0, 1, 0, 0
245_jpg.rf.91134c4479b33c498cc42cbbd7da61eb.jpg, 0, 0, 1, 0, 0
-_20230525_113533_jpg.rf.910fc3f07394aca4fd009e8fe50c3cb1.jpg, 0, 0, 0, 1, 0
IMG_0174_JPG_jpg.rf.91003760c4ebf2579ad93a838436bcab.jpg, 1, 0, 0, 0, 0
IMG_1836_JPG_jpg.rf.9114d392f70810c994d9ac624a885495.jpg, 1, 0, 0, 0, 0
20220205_151908_jpg.rf.911e81917662373a8248290d978ce55c.jpg, 0, 1, 0, 0, 0
100009_jpg.rf.913cef9c90b85f913e10b7b1e4db721f.jpg, 0, 0, 1, 0, 0
IMG_0102_JPG_jpg.rf.911fa7438995730fd7efd7dd68cd6d75.jpg, 1, 0, 0, 0, 0
1109_jpg.rf.91a07f5274e7b96e6b94192dd8378512.jpg, 0, 0, 0, 1, 0
31_jpg.rf.91b389e02ba7f200b33a59b7018aa0bf.jpg, 1, 0, 0, 0, 0
IMG_3162_JPG_jpg.rf.91b05eb8a11d79b397be17eec1d54959.jpg, 1, 0, 0, 0, 0
IMG_1979_JPG_jpg.rf.916bb31eb7e5b4bf436d2e6f4b884b81.jpg, 1, 0, 0, 0, 0
ima-image-36077_jpg.rf.91a9e3b690e2d5e46b88f214a147b992.jpg, 1, 0, 0, 0, 0
39_jpg.rf.914b6b4ea6404065b88cfd5211eddf26.jpg, 1, 0, 0, 0, 0
00000339_jpg.rf.91cca27bea0d28d4d6843ac7be50ab31.jpg, 0, 1, 0, 0, 0
IMG_1995_JPG_jpg.rf.91665ce90b0f00d440b0ac7895f5078d.jpg, 1, 0, 0, 0, 0
IMG_20191229_143414_jpg.rf.91e4f41c487775909b63c4e0f3de0eed.jpg, 1, 0, 1, 1, 0
296_jpg.rf.91e0e0e474cad64d5d2d67d7bbc0c968.jpg, 0, 0, 1, 0, 0
istockphoto-1559850174-612x612_jpg.rf.91a01133cbf18665ab9d0116d7891e43.jpg, 0, 1, 0, 0, 1
PET-001-01_png_jpg.rf.91e04219a1b3edffebfbb7a56d24c6f2.jpg, 0, 0, 1, 0, 0
img_png_jpg.rf.91763809a01913ddc03b1fd09e46b1bf.jpg, 0, 0, 0, 1, 0
600138_jpg.rf.91f824b66e011f199e0fe2958c8d43e2.jpg, 0, 0, 1, 0, 0
IMG_1784_JPG_jpg.rf.91e67a82c9394fdb9d5738e1d458572b.jpg, 1, 0, 0, 0, 0
IMG_3155_JPG_jpg.rf.920334f1fab93d5d5e503c2fdfd3f97f.jpg, 1, 0, 0, 0, 0
IMG_20191229_141216_jpg.rf.920693f037e25f9949cf853dce4801f1.jpg, 0, 1, 0, 0, 0
5cbc3e4eec2c541252feaf3f2eeae9e0_jpg.rf.922e4cb481857eac055f0457c3499e35.jpg, 1, 0, 0, 0, 0
IMG_9308_jpg.rf.92342f4308aae1b7dfb5c1c3bedc3a22.jpg, 1, 0, 0, 0, 0
177_jpg.rf.923df0e0d5c258d20459e6a492629ab6.jpg, 0, 0, 0, 1, 0
bidon-jerrican-a-carburant-metal-10l_jpg.rf.91845c775e992bd834a03f6516a0f48f.jpg, 1, 0, 0, 0, 0
f970c6e96bf4eb8b4c886103ba2c28ed_jpg.rf.924cb5c7041bdab5d454fa3945b954b6.jpg, 1, 0, 1, 0, 0
00000298_jpg.rf.926e328e89d58392baebb2cbc12efb37.jpg, 1, 0, 0, 0, 0
33_jpg.rf.9253129f742bbc6a5c74d5349e43fa79.jpg, 1, 0, 0, 0, 0
20220216_174416_jpg.rf.926be995d9550df7fe09d1496dad5585.jpg, 0, 1, 0, 0, 0
77aa776919c5395f113cc77a27ba8e0f_jpg.rf.927b3c86bbe7b8124635b1fbbecdcf77.jpg, 1, 0, 0, 0, 0
20220216_175536_jpg.rf.926cf780c2e50979ef87f8e53fc7ac21.jpg, 0, 1, 0, 0, 0
198_jpg.rf.927b6a575c0e19ff5b93332a5f6bbb78.jpg, 0, 0, 0, 1, 0
IMG_1875_JPG_jpg.rf.9287aed057316c3bd390a62444679405.jpg, 1, 0, 0, 0, 0
155_png_jpg.rf.92a90f0f1a7a681a5fa9ea7d654fcf76.jpg, 0, 0, 0, 1, 0
IMG_20231024_112059_jpg.rf.9289895feda2ca1e44dcd92b4f1e1f16.jpg, 0, 1, 0, 0, 0
Plastico_311_jpg.rf.92a9bb4943a87f8c9aa29fec628a0360.jpg, 0, 0, 1, 0, 0
images-2-_jpeg_jpg.rf.92b8c94effee432be5aa3a5775a45473.jpg, 1, 0, 0, 0, 0
230_jpg.rf.9289fdbd6a235f781ef2afd8241b3451.jpg, 0, 0, 1, 0, 0
f3e9222c0ddaaab47a3807676efa7b44_jpg.rf.92b8fd8c0947e88163faa2f5a7ea198b.jpg, 0, 1, 0, 0, 0
IMG_1941_JPG_jpg.rf.92da5b67e62933ae10842d25d1d89f35.jpg, 1, 0, 0, 0, 0
aqua3_jpg.rf.92ebc0a130dac3ef68bd5f7acda9d063.jpg, 1, 0, 1, 0, 0
20220205_150655_jpg.rf.92e6e0ce42126be824dcd1ff8c07b01d.jpg, 0, 1, 0, 0, 0
WhatsApp-Image-2022-01-27-at-4-44-50-PM-3-_jpeg_jpg.rf.92dd72e144781bb4ef1fbada77c26de7.jpg, 0, 0, 0, 1, 0
IMG_0717_Original_jpeg_jpg.rf.92cadf2a3329d76589353beeaf621b3e.jpg, 1, 0, 0, 0, 0
WhatsApp-Image-2022-01-27-at-4-44-13-PM_jpeg_jpg.rf.92e9e4b12597f1be8a0a684497fa95a5.jpg, 0, 0, 0, 1, 0
ae9232fb0e8dda3c8a85a4da1d9c7257_jpg.rf.92eaa32f952701334d02e54dcd3c8c6c.jpg, 0, 0, 0, 0, 1
WhatsApp-Image-2022-01-27-at-4-44-13-PM_jpeg_jpg.rf.93059f8afaf9a6e1941630c67d6af3f1.jpg, 0, 0, 0, 1, 0
171_jpg.rf.9301966672d2fbef07b3818c762dea53.jpg, 0, 0, 0, 1, 0
Plastico_32_jpg.rf.93357ef4b8e41178633d043bac92e2dd.jpg, 0, 0, 1, 0, 0
273_jpg.rf.933c1336cb63d57f4a3c56d9cbb56356.jpg, 0, 0, 1, 0, 0
168_png_jpg.rf.931379e42292349aa969cd7f037f5fd9.jpg, 0, 0, 0, 1, 0
WhatsApp-Image-2022-01-27-at-4-45-42-PM-2-_jpeg_jpg.rf.9335dc1a78c20cc2faae6c43c15ea624.jpg, 0, 0, 0, 1, 0
0225085511_jpg.rf.934977377a877a86509d84976a555aff.jpg, 0, 0, 1, 0, 0
20220205_151559_jpg.rf.935c2bde370d7c132c3abd38128fde43.jpg, 0, 1, 0, 0, 0
20220205_151519_jpg.rf.935decf2bcd9f7250d0a8827ffc24d8c.jpg, 0, 1, 0, 0, 0
IMG_1968_JPG_jpg.rf.934bfb8697e3037edd9ade681c5dd784.jpg, 1, 0, 0, 0, 0
IMG_9739_JPG_jpg.rf.93691ff702de14ca603d2a646d57bd59.jpg, 1, 0, 0, 0, 0
20220216_181539_jpg.rf.9363ec5020468b1a928442fa57476524.jpg, 0, 1, 0, 0, 0
20220216_181536_jpg.rf.933da48fa11bfa204e92c60cf6fe0d68.jpg, 0, 1, 0, 0, 0
bidon-jericane-plastique-metal_jpeg_jpg.rf.93986b9d76089e5849eea106b4dc9f31.jpg, 1, 0, 0, 0, 0
20220216_174248_jpg.rf.93882cff3bd65180183a7e746eb39628.jpg, 0, 1, 0, 0, 0
20220218_182643_jpg.rf.938153396fac27126e380d9d2d92d98d.jpg, 0, 1, 0, 0, 0
KakaoTalk_20230423_132117753_20_jpg.rf.936be7770a2341901f3c80d0d6118fc4.jpg, 0, 0, 1, 0, 0
